web-scraper-order,web-scraper-start-url,firstLetters,firstLetters-href,testNames
"1522321678-926","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","T","https://www.medicinenet.com/procedures_and_tests/alpha_t.htm","Tricuspid Heart Valve Replacement (Heart Valve Disease Treatment)"
"1522321678-872","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","T","https://www.medicinenet.com/procedures_and_tests/alpha_t.htm","Temporal Lobe Resection"
"1522321678-920","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","T","https://www.medicinenet.com/procedures_and_tests/alpha_t.htm","Transjugular Intrahepatic Portosystemic Shunt"
"1522321733-1139","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","N","https://www.medicinenet.com/procedures_and_tests/alpha_n.htm","Neck Lift Cosmetic Surgery"
"1522321715-1036","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","Pacemaker"
"1522321852-1618","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","B","https://www.medicinenet.com/procedures_and_tests/alpha_b.htm","Breast Augmentation"
"1522321777-1257","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","I","https://www.medicinenet.com/procedures_and_tests/alpha_i.htm","Injection of Soft Tissues and Joints (Cortisone Injection)"
"1522321759-1237","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","K","https://www.medicinenet.com/procedures_and_tests/alpha_k.htm","Knee Replacement (Total Knee Replacement)"
"1522321749-1213","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","L","https://www.medicinenet.com/procedures_and_tests/alpha_l.htm","Liver Enzymes (Liver Blood Tests)"
"1522321845-1554","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","CT Colonosopy (Virtual Colonoscopy)"
"1522321822-1419","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","E","https://www.medicinenet.com/procedures_and_tests/alpha_e.htm","Eye Pressure Measurement (Tonometry)"
"1522321788-1291","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","H","https://www.medicinenet.com/procedures_and_tests/alpha_h.htm","Hemorrhoidectomy, Stapled (Stapled Hemorrhoidectomy)"
"1522321699-1019","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","R","https://www.medicinenet.com/procedures_and_tests/alpha_r.htm","Rapid Strep Test"
"1522321678-908","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","T","https://www.medicinenet.com/procedures_and_tests/alpha_t.htm","Total Abdominal Hysterectomy (Hysterectomy)"
"1522321822-1356","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","E","https://www.medicinenet.com/procedures_and_tests/alpha_e.htm","EEG - Electroencephalogram"
"1522321852-1607","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","B","https://www.medicinenet.com/procedures_and_tests/alpha_b.htm","Bone Marrow Transplant (Peripheral Blood Stem Cell Transplant)"
"1522321860-1664","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","A","https://www.medicinenet.com/procedures_and_tests/alpha_a.htm","Anti-CCP (Citrulline Antibody)"
"1522321749-1186","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","L","https://www.medicinenet.com/procedures_and_tests/alpha_l.htm","Lap Band Surgery (Gastric Banding)"
"1522321777-1261","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","I","https://www.medicinenet.com/procedures_and_tests/alpha_i.htm","Intervenous Infusion (IV Drug Infusion FAQs)"
"1522321788-1285","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","H","https://www.medicinenet.com/procedures_and_tests/alpha_h.htm","Hemapheresis"
"1522321845-1557","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","CT Scan vs MRI"
"1522321715-1077","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","Platelet Count (Complete Blood Count)"
"1522321845-1537","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","Coronary Artery Disease Screening Tests (CAD)"
"1522321860-1679","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","A","https://www.medicinenet.com/procedures_and_tests/alpha_a.htm","Arthroplasty (Joint Replacement Surgery Of The Hand)"
"1522321845-1476","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","Caring for Your Dentures"
"1522321830-1447","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","D","https://www.medicinenet.com/procedures_and_tests/alpha_d.htm","Dialysis"
"1522321845-1561","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","Cystoscopy and Ureteroscopy"
"1522321715-1056","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","Penis Prosthesis"
"1522321715-1118","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","Push Endoscopy"
"1522321749-1206","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","L","https://www.medicinenet.com/procedures_and_tests/alpha_l.htm","Lipid Panel (Triglyceride Test)"
"1522321715-1072","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","Plan B Contraception (Contraceptive Measures After Unprotected Sex)"
"1522321830-1439","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","D","https://www.medicinenet.com/procedures_and_tests/alpha_d.htm","Dental X-Rays: When to Get Them"
"1522321742-1172","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","M","https://www.medicinenet.com/procedures_and_tests/alpha_m.htm","Motility, Esophageal Study (Esophageal Manometry)"
"1522321845-1551","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","Creatinine Blood Test"
"1522321788-1272","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","H","https://www.medicinenet.com/procedures_and_tests/alpha_h.htm","Hand Surgery (Joint Replacement Surgery Of The Hand)"
"1522321649-822","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","W","https://www.medicinenet.com/procedures_and_tests/alpha_w.htm","Weight Loss Surgery (Lap Band Surgery (Gastric Banding))"
"1522321749-1208","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","L","https://www.medicinenet.com/procedures_and_tests/alpha_l.htm","Lipoprotein Panel (Triglyceride Test)"
"1522321715-1108","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","Prostate Specific Antigen"
"1522321852-1580","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","B","https://www.medicinenet.com/procedures_and_tests/alpha_b.htm","Biopsy, Liver (Liver Biopsy)"
"1522321845-1481","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","Cervical Biopsy (Colposcopy)"
"1522321830-1444","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","D","https://www.medicinenet.com/procedures_and_tests/alpha_d.htm","Developmental Screening"
"1522321852-1620","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","B","https://www.medicinenet.com/procedures_and_tests/alpha_b.htm","Breast Cancer Follow-Up Self-Exam"
"1522321688-961","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","S","https://www.medicinenet.com/procedures_and_tests/alpha_s.htm","Skin Test For Allergy"
"1522321830-1432","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","D","https://www.medicinenet.com/procedures_and_tests/alpha_d.htm","Dental Crowns"
"1522321767-1240","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","J","https://www.medicinenet.com/procedures_and_tests/alpha_j.htm","Joint Injection (Cortisone Injection)"
"1522321845-1521","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","Colostomy: A Patient's Perspective"
"1522321667-862","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","U","https://www.medicinenet.com/procedures_and_tests/alpha_u.htm","Urinary Incontinence Products for Men"
"1522321715-1073","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","Plasmapheresis (Hemapheresis)"
"1522321767-1239","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","J","https://www.medicinenet.com/procedures_and_tests/alpha_j.htm","Joint Aspiration"
"1522321830-1445","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","D","https://www.medicinenet.com/procedures_and_tests/alpha_d.htm","DEXA (Bone Density Scan)"
"1522321852-1603","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","B","https://www.medicinenet.com/procedures_and_tests/alpha_b.htm","Blood, Sodium (Electrolytes)"
"1522321749-1188","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","L","https://www.medicinenet.com/procedures_and_tests/alpha_l.htm","Laparoscopic Supra Cervical Hysterectomy (Hysterectomy)"
"1522321688-998","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","S","https://www.medicinenet.com/procedures_and_tests/alpha_s.htm","Surgery Breast Biopsy (Breast Biopsy)"
"1522321800-1312","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","G","https://www.medicinenet.com/procedures_and_tests/alpha_g.htm","Gallbladder Scan (Cholescintigraphy)"
"1522321788-1298","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","H","https://www.medicinenet.com/procedures_and_tests/alpha_h.htm","Homocysteine"
"1522321845-1550","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","Costs, Prenatal (Pregnancy: Prenatal Care and Tests)"
"1522321649-823","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","W","https://www.medicinenet.com/procedures_and_tests/alpha_w.htm","White Blood Cell Differential Count (Complete Blood Count)"
"1522321688-953","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","S","https://www.medicinenet.com/procedures_and_tests/alpha_s.htm","Septoplasty (Nasal Airway Surgery)"
"1522321715-1096","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","Prenatal Costs (Pregnancy: Prenatal Care and Tests)"
"1522321688-987","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","S","https://www.medicinenet.com/procedures_and_tests/alpha_s.htm","Strep Throat Infection Test (Rapid Strep Test)"
"1522321678-929","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","T","https://www.medicinenet.com/procedures_and_tests/alpha_t.htm","Tubal Ligation (Surgical Sterilization)"
"1522321715-1062","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","Peripheral Blood Stem Cell Transplant"
"1522321860-1652","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","A","https://www.medicinenet.com/procedures_and_tests/alpha_a.htm","Allergy, Skin Test (Skin Test For Allergy)"
"1522321678-871","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","T","https://www.medicinenet.com/procedures_and_tests/alpha_t.htm","Teeth Whitening"
"1522321749-1204","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","L","https://www.medicinenet.com/procedures_and_tests/alpha_l.htm","Leukopheresis (Hemapheresis)"
"1522321657-847","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","V","https://www.medicinenet.com/procedures_and_tests/alpha_v.htm","Visual Field Test"
"1522321742-1177","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","M","https://www.medicinenet.com/procedures_and_tests/alpha_m.htm","Multiple Subpial Transection"
"1522321822-1377","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","E","https://www.medicinenet.com/procedures_and_tests/alpha_e.htm","Endoscopic Retrograde Cholangio-Pancreatography (ERCP)"
"1522321688-1008","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","S","https://www.medicinenet.com/procedures_and_tests/alpha_s.htm","Sutures (Stitches)"
"1522321845-1506","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","Chorionic Villus Sampling"
"1522321852-1634","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","B","https://www.medicinenet.com/procedures_and_tests/alpha_b.htm","Brow Lift Cosmetic Surgery"
"1522321688-951","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","S","https://www.medicinenet.com/procedures_and_tests/alpha_s.htm","SEMG (Electromyogram)"
"1522321688-972","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","S","https://www.medicinenet.com/procedures_and_tests/alpha_s.htm","Spinal Puncture (Lumbar Puncture)"
"1522321852-1578","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","B","https://www.medicinenet.com/procedures_and_tests/alpha_b.htm","Biopsy Of Cervix (Colposcopy)"
"1522321845-1490","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","Chemo Infusion and Chemoembolization of Liver"
"1522321678-882","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","T","https://www.medicinenet.com/procedures_and_tests/alpha_t.htm","Test, Pap (Pap Smear)"
"1522321845-1523","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","Commissurotomy (Heart Valve Disease Treatment)"
"1522321688-989","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","S","https://www.medicinenet.com/procedures_and_tests/alpha_s.htm","Stress Tests For Heart Disease (Coronary Artery Disease Screening Tests (CAD))"
"1522321749-1217","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","L","https://www.medicinenet.com/procedures_and_tests/alpha_l.htm","Lobe Resection (Surgical Options for Epilepsy)"
"1522321688-996","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","S","https://www.medicinenet.com/procedures_and_tests/alpha_s.htm","Surface Echo (Echocardiogram)"
"1522321822-1418","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","E","https://www.medicinenet.com/procedures_and_tests/alpha_e.htm","Extratemporal Cortical Resection"
"1522321788-1293","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","H","https://www.medicinenet.com/procedures_and_tests/alpha_h.htm","HIDA Scan (Cholescintigraphy)"
"1522321822-1374","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","E","https://www.medicinenet.com/procedures_and_tests/alpha_e.htm","Empyting Study, Gastric (Gastric Emptying Study)"
